Date,Open,High,Low,Close,Adj Close,Volume
2018-09-25,60.000000,62.220001,59.860001,62.200001,42.428524,16840000
2018-09-26,62.200001,62.419998,59.750000,60.009998,40.934658,24600600
2018-09-27,60.220001,60.750000,58.610001,59.480000,40.573135,20631400
2018-09-28,58.849998,60.290001,58.849998,59.820000,40.805065,14753000
2018-10-01,59.680000,60.570000,59.080002,60.400002,41.200684,8976500
2018-10-02,60.869999,61.740002,60.480000,61.200001,41.746399,20530200
2018-10-03,62.009998,62.189999,59.320000,59.950001,40.893738,26674700
2018-10-04,59.990002,60.340000,58.669998,58.799999,40.109283,14396500
2018-10-05,57.849998,58.310001,57.230000,57.490002,39.215698,20202600
2018-10-08,57.000000,57.570000,55.259998,57.049999,38.915554,26384200
2018-10-09,57.400002,58.320000,56.720001,57.700001,39.358940,17830500
2018-10-10,57.380001,58.139999,55.889999,55.889999,38.124283,14135900
2018-10-11,56.439999,57.160000,55.619999,56.480000,38.526741,15976400
2018-10-15,56.950001,58.450001,56.840000,57.669998,39.338478,16290900
2018-10-16,57.939999,58.849998,57.250000,57.700001,39.358940,15825800
2018-10-17,58.340000,58.919998,57.750000,58.799999,40.109283,21832000
2018-10-18,58.849998,58.849998,56.320000,56.500000,38.540382,17237800
2018-10-19,57.099998,57.529999,56.360001,56.529999,38.560844,13429700
2018-10-22,57.700001,58.419998,57.029999,58.369999,39.815968,14084400
2018-10-23,57.310001,57.549999,56.000000,56.750000,38.710918,20763100
2018-10-24,57.400002,57.590000,54.430000,54.430000,37.128372,17954800
2018-10-25,55.970001,56.040001,53.799999,54.610001,37.251156,29494700
2018-10-26,54.900002,55.889999,53.509998,55.599998,37.926460,26630300
2018-10-29,54.029999,54.389999,52.599998,53.099998,36.221134,26198300
2018-10-30,53.599998,54.849998,52.959999,53.869999,36.746380,23799200
2018-10-31,54.349998,56.709999,54.270000,56.709999,38.683632,26626000
2018-11-01,56.750000,58.259998,55.520000,57.500000,39.222519,20420000
2018-11-05,57.610001,58.000000,57.040001,57.529999,39.242973,15491800
2018-11-06,57.000000,57.849998,56.560001,57.230000,39.038345,11211000
2018-11-07,57.790001,58.150002,57.400002,57.590000,39.283901,12982500
2018-11-08,57.779999,58.770000,57.020000,57.020000,38.895088,16743700
2018-11-09,56.500000,57.000000,54.130001,54.650002,37.278442,29209700
2018-11-12,55.099998,55.450001,54.400002,54.849998,37.414864,15985200
2018-11-13,54.900002,56.270000,54.349998,56.270000,38.383495,18790200
2018-11-14,55.209999,55.669998,54.250000,55.160000,37.626324,28360900
2018-11-16,55.849998,56.349998,55.150002,56.150002,38.301640,19633700
2018-11-19,56.150002,56.279999,54.810001,55.369999,37.769577,12979700
2018-11-21,54.150002,54.549999,53.709999,54.529999,37.196583,18590600
2018-11-22,54.689999,54.720001,53.750000,54.040001,36.862339,9255400
2018-11-23,53.389999,53.389999,50.349998,50.349998,34.345280,33531500
2018-11-26,49.950001,51.090000,49.000000,50.119999,34.188393,30327300
2018-11-27,49.689999,50.490002,49.099998,49.919998,34.051968,25582700
2018-11-28,50.500000,52.320000,50.220001,52.299999,35.675430,29038300
2018-11-29,51.919998,52.730000,51.130001,52.000000,35.470795,23362000
2018-11-30,51.560001,53.689999,51.560001,52.799999,36.016499,29502000
2018-12-03,55.599998,55.680000,53.740002,54.110001,36.910091,32418200
2018-12-04,54.349998,54.520000,52.500000,52.880001,36.071072,26844200
2018-12-05,53.299999,53.480000,52.430000,52.799999,36.016499,9656100
2018-12-06,51.700001,52.599998,51.070000,52.299999,35.675430,21376400
2018-12-07,52.480000,53.259998,51.090000,51.290001,34.986488,19472100
2018-12-10,51.119999,51.639999,50.189999,50.200001,34.242962,14331300
2018-12-11,51.150002,51.740002,50.250000,50.599998,34.515820,19443900
2018-12-12,51.150002,51.400002,50.349998,50.369999,34.358917,15808900
2018-12-13,50.849998,51.279999,50.250000,50.599998,34.515820,15149000
2018-12-14,50.380001,51.189999,49.849998,50.880001,34.706810,16910700
2018-12-17,51.900002,52.270000,51.029999,51.250000,34.959194,21401300
2018-12-18,51.349998,52.189999,51.349998,51.439999,35.088802,18988400
2018-12-19,51.799999,52.400002,50.009998,50.009998,34.113350,24414200
2018-12-20,50.740002,51.169998,49.450001,49.810001,33.976933,25323700
2018-12-21,50.279999,51.250000,50.220001,50.860001,34.693165,28272600
2018-12-26,50.110001,50.700001,49.400002,50.439999,34.406670,13356400
2018-12-27,50.099998,50.389999,49.279999,49.500000,33.765465,14332000
2018-12-28,50.310001,51.200001,50.250000,51.000000,34.788666,11914300
2019-01-02,50.009998,51.369999,49.790001,51.090000,34.850056,17319600
2019-01-03,50.799999,50.939999,48.400002,49.000000,33.424404,30120000
2019-01-04,49.820000,52.450001,49.820000,52.189999,35.600395,43360100
2019-01-07,52.869999,53.650002,51.720001,51.910000,35.409397,20998900
2019-01-08,52.200001,52.799999,51.619999,52.410000,35.750473,19925600
2019-01-09,53.160000,54.060001,52.830002,53.689999,36.623596,27695500
2019-01-10,53.230000,53.290001,52.270000,53.099998,36.221134,18113600
2019-01-11,53.259998,53.459999,52.380001,52.380001,35.730003,12360400
2019-01-14,51.980000,52.700001,51.430000,52.599998,35.880070,14626300
2019-01-15,52.849998,53.200001,51.869999,52.349998,35.709538,14480300
2019-01-16,52.400002,52.820000,52.200001,52.650002,35.914181,15375100
2019-01-17,52.439999,54.709999,52.270000,54.230000,36.991947,25525500
2019-01-18,54.950001,55.599998,54.250000,54.759998,37.353470,25815900
2019-01-21,54.849998,55.349998,54.389999,55.279999,37.708183,10676600
2019-01-22,54.480000,55.080002,54.349998,55.080002,37.571754,17154300
2019-01-23,55.459999,55.900002,55.330002,55.650002,37.960567,13470400
2019-01-24,55.799999,56.200001,55.500000,56.150002,38.301640,14118200
2019-01-28,45.000000,45.000000,42.360001,42.360001,28.895060,183534500
2019-01-29,43.270000,44.689999,42.599998,42.740002,29.154266,68335900
2019-01-30,46.250000,46.799999,44.980000,46.599998,31.787287,67892500
2019-01-31,46.990002,47.439999,45.500000,45.500000,31.036949,39814600
2019-02-01,45.720001,46.330002,45.580002,46.250000,31.548546,21286700
2019-02-04,46.000000,46.099998,44.049999,44.680000,30.477602,35888900
2019-02-05,44.450001,45.209999,43.810001,44.520000,30.368454,21992300
2019-02-06,44.000000,44.400002,42.459999,42.459999,28.963268,29257400
2019-02-07,42.150002,42.790001,41.209999,41.590000,28.369814,31403200
2019-02-08,40.639999,43.590000,40.509998,43.160000,29.440762,48169600
2019-02-11,43.860001,44.049999,41.889999,42.020000,28.663130,30697300
2019-02-12,42.500000,44.330002,42.049999,44.299999,30.218386,36421200
2019-02-13,44.310001,45.990002,44.299999,45.490002,31.030127,38153200
2019-02-14,45.389999,45.939999,45.049999,45.660000,31.146088,24055400
2019-02-15,45.400002,46.020000,45.189999,45.880001,31.296158,27877700
2019-02-18,45.790001,46.150002,44.900002,45.250000,30.866411,18777400
2019-02-19,45.500000,45.939999,45.230000,45.490002,31.030127,20523500
2019-02-20,45.900002,46.080002,44.939999,45.799999,31.241585,25493000
2019-02-21,45.840000,46.090000,45.130001,45.380001,30.955086,21401300
2019-02-22,45.700001,47.060001,45.570000,46.990002,32.053322,17580700
2019-02-25,47.349998,47.750000,46.400002,47.119999,32.141998,16801500
2019-02-26,46.790001,47.290001,46.599998,47.200001,32.196568,10362900
2019-02-27,47.250000,47.250000,46.340000,46.830002,31.944178,15004800
2019-02-28,46.580002,47.099998,46.099998,47.099998,32.128353,17877800
2019-03-01,47.290001,47.500000,44.549999,46.740002,31.882793,29872100
2019-03-06,47.430000,48.049999,47.189999,48.049999,32.776375,15244200
2019-03-07,47.830002,48.959999,47.720001,48.860001,33.328903,21112500
2019-03-08,48.259998,48.889999,47.650002,48.849998,33.322083,25446000
2019-03-11,48.900002,49.950001,48.610001,49.880001,34.024681,20201600
2019-03-12,49.799999,50.330002,49.549999,49.970001,34.086063,15591300
2019-03-13,49.939999,51.000000,49.700001,50.700001,34.584023,21999200
2019-03-14,50.799999,50.930000,50.200001,50.709999,34.590843,17257400
2019-03-15,50.799999,51.240002,50.400002,50.549999,34.481705,26054400
2019-03-18,50.250000,50.669998,49.830002,50.459999,34.420311,23021400
2019-03-19,50.700001,52.389999,50.590000,51.900002,35.402584,32034400
2019-03-20,51.450001,51.680000,50.400002,50.560001,34.488525,25667000
2019-03-21,50.529999,51.470001,50.509998,50.889999,34.713631,19660000
2019-03-22,50.470001,51.330002,49.700001,50.049999,34.140636,25714700
2019-03-25,49.599998,50.310001,49.160000,49.549999,33.799576,15897500
2019-03-26,49.810001,50.700001,49.799999,50.279999,34.297527,13413800
2019-03-27,50.049999,50.740002,49.310001,49.599998,33.833683,20805100
2019-03-28,50.509998,50.599998,48.619999,49.299999,33.629040,28490000
2019-03-29,49.950001,51.599998,49.950001,50.930000,34.740913,25118100
2019-04-01,52.349998,53.049999,52.099998,52.599998,35.880070,25392200
2019-04-02,53.049999,53.299999,51.630001,51.630001,35.218407,21442400
2019-04-03,52.779999,52.830002,51.610001,51.779999,35.320721,21477200
2019-04-04,52.000000,52.459999,51.619999,52.160000,35.579937,14145700
2019-04-05,52.200001,52.360001,51.700001,51.980000,35.457153,8359200
2019-04-08,52.500000,53.389999,52.360001,53.389999,36.418953,14400900
2019-04-09,53.180000,53.299999,52.299999,52.349998,35.709538,14745400
2019-04-10,52.740002,52.740002,51.520000,51.759998,35.307079,15608000
2019-04-11,51.500000,51.860001,50.930000,51.790001,35.327545,10274300
2019-04-12,52.090000,52.720001,51.310001,51.480000,35.116081,16905900
2019-04-15,51.590000,51.720001,50.779999,51.330002,35.013767,15787300
2019-04-16,51.270000,53.160000,50.840000,53.099998,36.221134,18935600
2019-04-17,53.160000,53.799999,51.700001,52.250000,35.641327,26483700
2019-04-18,52.200001,52.970001,52.009998,52.580002,35.866432,10706000
2019-04-22,51.950001,52.000000,50.799999,51.299999,34.993301,16324700
2019-04-23,51.590000,51.919998,51.279999,51.919998,35.416225,9890800
2019-04-24,51.549999,51.740002,50.160000,50.360001,34.352104,19992800
2019-04-25,50.230000,50.430000,49.380001,50.330002,34.331635,15916200
2019-04-26,50.480000,50.650002,49.520000,50.419998,34.393028,10632700
2019-04-29,50.939999,51.060001,50.119999,50.250000,34.277065,8729200
2019-04-30,50.220001,50.689999,49.759998,50.099998,34.174744,11371400
2019-05-02,49.279999,49.279999,48.720001,48.939999,33.383472,15906200
2019-05-03,49.450001,50.630001,49.389999,50.400002,34.379391,10614000
2019-05-06,49.599998,49.750000,49.090000,49.660000,33.874611,10437300
2019-05-07,49.349998,49.700001,48.720001,49.700001,33.901894,15190600
2019-05-08,49.820000,50.139999,48.939999,49.000000,33.424404,18474900
2019-05-09,49.000000,49.009998,48.049999,48.540001,33.110626,12456600
2019-05-10,48.299999,49.799999,48.060001,49.459999,33.738186,25272300
2019-05-13,48.529999,48.750000,47.430000,47.430000,32.353458,18657700
2019-05-14,48.180000,48.349998,47.349998,47.590000,32.462601,14183900
2019-05-15,47.150002,48.450001,47.020000,47.950001,32.708164,18447400
2019-05-16,48.549999,48.930000,45.820000,46.400002,31.650864,49247900
2019-05-17,46.400002,47.720001,46.299999,47.720001,32.551277,34079700
2019-05-20,47.619999,47.740002,46.630001,46.750000,31.889603,23909600
2019-05-21,47.099998,47.959999,46.090000,47.410000,32.339809,32381300
2019-05-22,47.779999,48.689999,47.369999,47.459999,32.373924,21087400
2019-05-23,47.070000,47.900002,46.419998,47.820000,32.619488,15786300
2019-05-24,48.639999,49.430000,48.310001,48.310001,32.953735,24936500
2019-05-27,49.000000,50.250000,48.900002,50.189999,34.236137,17281600
2019-05-28,49.950001,50.950001,49.849998,50.250000,34.277065,37041000
2019-05-29,49.520000,49.849998,49.150002,49.700001,33.901894,17842500
2019-05-30,49.709999,50.130001,49.439999,50.009998,34.113350,12877800
2019-05-31,49.509998,51.000000,48.709999,49.000000,33.424404,28857900
2019-06-03,49.349998,49.599998,48.439999,48.830002,33.308445,22451600
2019-06-04,49.180000,49.349998,48.299999,49.110001,33.499435,19537300
2019-06-05,49.279999,49.430000,47.860001,48.389999,33.008305,14392200
2019-06-06,48.889999,48.939999,48.310001,48.799999,33.287975,10869100
2019-06-07,49.049999,49.099998,48.360001,48.660000,33.192478,11626500
2019-06-10,48.950001,49.230000,48.330002,48.340000,32.974201,11670100
2019-06-11,49.759998,51.480000,49.660000,51.430000,35.081982,44669000
2019-06-12,51.549999,52.090000,50.930000,51.490002,35.122910,24531300
2019-06-13,51.900002,52.250000,51.590000,51.849998,35.368477,18058600
2019-06-14,51.700001,51.820000,51.150002,51.400002,35.061516,20375200
2019-06-17,51.000000,51.330002,50.200001,50.200001,34.242962,20551200
2019-06-18,51.000000,52.419998,51.000000,52.000000,35.470795,27229300
2019-06-19,53.000000,53.099998,51.830002,52.299999,35.675430,23746400
2019-06-21,52.750000,52.930000,52.099998,52.439999,35.770931,20492800
2019-06-24,52.480000,52.480000,52.099998,52.400002,35.743649,9338300
2019-06-25,52.189999,52.470001,51.340000,51.380001,35.047867,12449700
2019-06-26,51.500000,52.040001,51.369999,51.580002,35.184307,13277900
2019-06-27,52.150002,52.150002,51.520000,51.700001,35.266151,14941500
2019-06-28,52.070000,52.200001,51.689999,51.820000,35.348007,11106100
2019-07-01,53.099998,53.790001,53.099998,53.650002,36.596310,22807300
2019-07-02,54.099998,54.160000,50.020000,51.389999,35.054691,48452700
2019-07-03,51.770000,51.970001,51.150002,51.290001,34.986488,19929700
2019-07-04,51.680000,52.099998,51.150002,51.669998,35.245689,16192600
2019-07-05,50.400002,50.580002,49.759998,50.360001,34.352104,27847600
2019-07-08,50.650002,51.599998,50.459999,50.950001,34.754562,12777600
2019-07-10,51.610001,52.560001,51.400002,52.130001,35.559471,28106700
2019-07-11,51.869999,52.500000,51.720001,52.049999,35.504906,18567500
2019-07-12,52.459999,52.779999,51.730000,51.810001,35.341198,22248600
2019-07-15,52.459999,52.930000,52.250000,52.689999,35.941463,20144200
2019-07-16,53.200001,53.470001,52.790001,53.049999,36.187035,17393700
2019-07-17,52.990002,53.119999,52.459999,52.689999,35.941463,13876700
2019-07-18,52.610001,52.820000,52.230000,52.590000,35.873249,12217200
2019-07-19,52.810001,53.230000,52.549999,52.720001,35.961929,11523100
2019-07-22,52.180000,52.660000,51.810001,52.450001,35.777752,11348100
2019-07-23,52.400002,52.599998,51.759998,51.759998,35.307079,11146800
2019-07-24,51.090000,51.259998,50.549999,50.650002,34.549915,25121800
2019-07-25,51.000000,51.119999,50.099998,50.490002,34.440777,12761900
2019-07-26,51.000000,51.049999,50.180000,50.230000,34.263424,12604500
2019-07-29,50.299999,50.599998,49.799999,50.259998,34.283890,8462200
2019-07-30,50.169998,50.580002,50.009998,50.009998,34.113350,10182500
2019-07-31,50.380001,50.549999,49.220001,49.810001,33.976933,23244900
2019-08-01,49.240002,49.340000,48.250000,48.400002,33.015121,45701400
2019-08-02,48.200001,48.290001,47.410000,47.840000,32.633129,19834300
2019-08-05,46.599998,46.599998,45.759998,46.000000,31.378016,36490300
2019-08-06,46.459999,46.970001,46.290001,46.619999,31.800932,21913400
2019-08-07,45.849998,46.480000,45.450001,46.480000,31.705429,20828200
2019-08-08,47.299999,47.490002,46.919998,47.180000,32.182922,24237600
